Tweet Id,Tweet Sent Id,Tweet Content,Tweet Date,Tweet Seed Event,,[Islands_disputed_between_China_and_Japan] Score,[Korean_MV_Sewol_ferry_sinking] Score,[Japan_whaling_and_dolphin_hunting] Score,[Davos_world_economic_forum_2014] Score,[Disappearance_of_Malaysia_Airlines_Flight_370] Score,[2014_anti-China_protests_in_Vietnam] Score,[Ukraine_crisis_2014] Score,[FIFA_worldcup_2014] Score,[NONE] Score,Clarity Event Type,,[Islands_disputed_between_China_and_Japan] Count,[Korean_MV_Sewol_ferry_sinking] Count,[Japan_whaling_and_dolphin_hunting] Count,[Davos_world_economic_forum_2014] Count,[Disappearance_of_Malaysia_Airlines_Flight_370] Count,[2014_anti-China_protests_in_Vietnam] Count,[Ukraine_crisis_2014] Count,[FIFA_worldcup_2014] Count,[NONE] Count,,Entire Tweet,No Relevant Spans,Relevant Span,Relevant Span Count,Relevant Span Score
38661,330,National Anthems of Great Current Whaling Nations - Indonesia - http://t.co/C8NiRPffdZ #Tweet4Taiji #thecove #seashepherd,Fri Mar 13 10:39:08 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,1,0.4472135955
38661,330,National Anthems of Great Current Whaling Nations - Indonesia - http://t.co/C8NiRPffdZ #Tweet4Taiji #thecove #seashepherd,Fri Mar 13 10:39:08 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,National Anthems of Great Current Whaling Nations,1,0.4472135955
38661,330,National Anthems of Great Current Whaling Nations - Indonesia - http://t.co/C8NiRPffdZ #Tweet4Taiji #thecove #seashepherd,Fri Mar 13 10:39:08 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#Tweet4Taiji #thecove #seashepherd,1,0.4472135955
38661,330,National Anthems of Great Current Whaling Nations - Indonesia - http://t.co/C8NiRPffdZ #Tweet4Taiji #thecove #seashepherd,Fri Mar 13 10:39:08 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Current Whaling Nations,1,0.4472135955
38661,330,National Anthems of Great Current Whaling Nations - Indonesia - http://t.co/C8NiRPffdZ #Tweet4Taiji #thecove #seashepherd,Fri Mar 13 10:39:08 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling Nations,1,0.4472135955
38662,333,#ModalidadesDeFraude ¿Qué es el WHALING? --&gt; http://t.co/GXa6gJdsNZ,Thu Mar 12 14:10:18 +0000 2015,whaling,,0,0,0.98,0,0,0,0,0,0.2,0.98,,0,0,5,0,0,0,0,0,1,,1,2,,,
38662,333,#ModalidadesDeFraude ¿Qué es el WHALING? --&gt; http://t.co/GXa6gJdsNZ,Thu Mar 12 14:10:18 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,WHALING?,4,0.9701425001
38662,333,#ModalidadesDeFraude ¿Qué es el WHALING? --&gt; http://t.co/GXa6gJdsNZ,Thu Mar 12 14:10:18 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,¿Qué es el WHALING?,1,0.242535625
38663,332,“Whaling in Japan is one of Japanese cultures. http://t.co/DkFLL2Itis” @BoycottZoos1 we don't argue with this !! ? Correct ?,Fri Mar 13 17:11:15 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,5,0,0,0,0,0,0,,1,3,,,
38663,332,“Whaling in Japan is one of Japanese cultures. http://t.co/DkFLL2Itis” @BoycottZoos1 we don't argue with this !! ? Correct ?,Fri Mar 13 17:11:15 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"""Whaling in Japan",,
38663,332,“Whaling in Japan is one of Japanese cultures. http://t.co/DkFLL2Itis” @BoycottZoos1 we don't argue with this !! ? Correct ?,Fri Mar 13 17:11:15 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,,
38663,332,“Whaling in Japan is one of Japanese cultures. http://t.co/DkFLL2Itis” @BoycottZoos1 we don't argue with this !! ? Correct ?,Fri Mar 13 17:11:15 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan,3,0.6396021491
38664,327,"@KatelynDrake15 @kenzieibd @JoshuaHiggins13 @sarizabeth @gutsyknots More of a do'er, rather go whaling than read about someone whaling.",Sat Mar 14 20:19:41 +0000 2015,whaling,,0,0,0.89,0,0,0,0,0,0.45,0.89,,0,0,2,0,0,0,0,0,1,,1,2,,,
38664,327,"@KatelynDrake15 @kenzieibd @JoshuaHiggins13 @sarizabeth @gutsyknots More of a do'er, rather go whaling than read about someone whaling.",Sat Mar 14 20:19:41 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,1,0.4472135955
38664,327,"@KatelynDrake15 @kenzieibd @JoshuaHiggins13 @sarizabeth @gutsyknots More of a do'er, rather go whaling than read about someone whaling.",Sat Mar 14 20:19:41 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling_dot_,2,0.894427191
38665,326,The New Bedford Whaling Museum &amp; Buzzards Bay Coalition present a 3-part lecture series on Buzzards Bay's health. http://t.co/dgXCiP58Jb,Wed Mar 18 12:31:14 +0000 2015,whaling,,0,0,0.95,0,0,0,0,0,0.32,0.95,,0,0,3,0,0,0,0,0,1,,1,2,,,
38665,326,The New Bedford Whaling Museum &amp; Buzzards Bay Coalition present a 3-part lecture series on Buzzards Bay's health. http://t.co/dgXCiP58Jb,Wed Mar 18 12:31:14 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,2,0.894427191
38665,326,The New Bedford Whaling Museum &amp; Buzzards Bay Coalition present a 3-part lecture series on Buzzards Bay's health. http://t.co/dgXCiP58Jb,Wed Mar 18 12:31:14 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling Museum,1,0.4472135955
38666,343,"RT @NRDC: Before buying #seafood, verify it's not sourced from Icelandic companies linked to #whaling http://t.co/RTJrIt0jzV http://t.co/yr…",Mon Mar 16 13:19:32 +0000 2015,whaling,,0,0,0.71,0,0,0,0,0,0.71,0.71,,0,0,2,0,0,0,0,0,2,,1,1,,,
38666,343,"RT @NRDC: Before buying #seafood, verify it's not sourced from Icelandic companies linked to #whaling http://t.co/RTJrIt0jzV http://t.co/yr…",Mon Mar 16 13:19:32 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#whaling,2,1
38667,328,Support whale watching in Iceland and help end whaling http://t.co/zIsqINCLoR,Mon Mar 09 06:24:35 +0000 2015,whaling,,0,0,0.83,0,0,0,0,0,0.55,0.83,,0,0,3,0,0,0,0,0,2,,1,4,,,
38667,328,Support whale watching in Iceland and help end whaling http://t.co/zIsqINCLoR,Mon Mar 09 06:24:35 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,end whaling,1,0.2886751346
38667,328,Support whale watching in Iceland and help end whaling http://t.co/zIsqINCLoR,Mon Mar 09 06:24:35 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whale,1,0.2886751346
38667,328,Support whale watching in Iceland and help end whaling http://t.co/zIsqINCLoR,Mon Mar 09 06:24:35 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,3,0.8660254038
38667,328,Support whale watching in Iceland and help end whaling http://t.co/zIsqINCLoR,Mon Mar 09 06:24:35 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whale watching,1,0.2886751346
38668,378,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Sun Mar 15 22:57:51 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,6,0,0,0,0,0,0,,1,6,,,
38668,378,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Sun Mar 15 22:57:51 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,2,0.6666666667
38668,378,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Sun Mar 15 22:57:51 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Nearly 3 million whales were killed by commercial whaling in the last century,1,0.3333333333
38668,378,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Sun Mar 15 22:57:51 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,were killed by commercial whaling,1,0.3333333333
38668,378,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Sun Mar 15 22:57:51 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Nearly 3 million whales were killed by commercial whaling,1,0.3333333333
38668,378,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Sun Mar 15 22:57:51 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,3 million,1,0.3333333333
38668,378,RT @SeaShepherd_USA: Nearly 3 million whales were killed by commercial whaling in the last century http://t.co/z8O7GczHAx,Sun Mar 15 22:57:51 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,commercial whaling,1,0.3333333333
38669,363,".@BBCNews Mar 20th. Total Solar Eclipse. Faroes. If people aware of Faroe whaling, would they visit? #BloodEclipse",Sat Mar 14 20:28:53 +0000 2015,whaling,,0,0,0.45,0,0,0,0,0,0.89,0.89,,0,0,2,0,0,0,0,0,4,,1,2,,,
38669,363,".@BBCNews Mar 20th. Total Solar Eclipse. Faroes. If people aware of Faroe whaling, would they visit? #BloodEclipse",Sat Mar 14 20:28:53 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"whaling,",1,0.7071067812
38669,363,".@BBCNews Mar 20th. Total Solar Eclipse. Faroes. If people aware of Faroe whaling, would they visit? #BloodEclipse",Sat Mar 14 20:28:53 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"If people aware of Faroe whaling, would they visit? #BloodEclipse",1,0.7071067812
38670,372,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/Ews1zpPwwf via @TakePart,Thu Mar 12 02:07:36 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,6,0,0,0,0,0,0,,1,5,,,
38670,372,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/Ews1zpPwwf via @TakePart,Thu Mar 12 02:07:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan: End Illegal Antarctic Whaling,1,0.2182178902
38670,372,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/Ews1zpPwwf via @TakePart,Thu Mar 12 02:07:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,3,0.6546536707
38670,372,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/Ews1zpPwwf via @TakePart,Thu Mar 12 02:07:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,End Illegal Antarctic Whaling Today!,1,0.2182178902
38670,372,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/Ews1zpPwwf via @TakePart,Thu Mar 12 02:07:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Illegal Antarctic Whaling,1,0.2182178902
38670,372,Tell Japan: End Illegal Antarctic Whaling Today! http://t.co/Ews1zpPwwf via @TakePart,Thu Mar 12 02:07:36 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan:,3,0.6546536707
38673,371,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/y2nqrQlmOM,Sun Mar 15 21:06:38 +0000 2015,whaling,,0,0,0.89,0,0,0,0,0,0.45,0.89,,0,0,4,0,0,0,0,0,2,,1,4,,,
38673,371,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/y2nqrQlmOM,Sun Mar 15 21:06:38 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,1,0.377964473
38673,371,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/y2nqrQlmOM,Sun Mar 15 21:06:38 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,International whaling bans,1,0.377964473
38673,371,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/y2nqrQlmOM,Sun Mar 15 21:06:38 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Humans Killed Nearly 3 Million Whales in the 20th Century:,2,0.755928946
38673,371,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/y2nqrQlmOM,Sun Mar 15 21:06:38 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whales,1,0.377964473
38674,375,Support for whaling is on the rise. http://t.co/WRfvV52vl7 … #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Wed Mar 18 14:15:50 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,5,0,0,0,0,0,0,,1,5,,,
38674,375,Support for whaling is on the rise. http://t.co/WRfvV52vl7 … #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Wed Mar 18 14:15:50 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,3,0.8320502943
38674,375,Support for whaling is on the rise. http://t.co/WRfvV52vl7 … #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Wed Mar 18 14:15:50 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Support,1,0.2773500981
38674,375,Support for whaling is on the rise. http://t.co/WRfvV52vl7 … #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Wed Mar 18 14:15:50 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Support for whaling,1,0.2773500981
38674,375,Support for whaling is on the rise. http://t.co/WRfvV52vl7 … #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Wed Mar 18 14:15:50 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Support for whaling is on the rise_dot_,1,0.2773500981
38674,375,Support for whaling is on the rise. http://t.co/WRfvV52vl7 … #Tweet4Taiji #ShutTaijiDown #tweet4dolphins #opkillingbay #seashepherd,Wed Mar 18 14:15:50 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,for whaling,1,0.2773500981
38675,376,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,Sun Mar 15 21:06:54 +0000 2015,whaling,,0,0,0.98,0,0,0,0,0,0.2,0.98,,0,0,5,0,0,0,0,0,1,,1,7,,,
38675,376,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,Sun Mar 15 21:06:54 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,2,0.632455532
38675,376,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,Sun Mar 15 21:06:54 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Humans Killed,1,0.316227766
38675,376,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,Sun Mar 15 21:06:54 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Humans Killed Nearly 3 Million Whales,1,0.316227766
38675,376,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,Sun Mar 15 21:06:54 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,International whaling,1,0.316227766
38675,376,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,Sun Mar 15 21:06:54 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling bans,1,0.316227766
38675,376,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,Sun Mar 15 21:06:54 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Killed,1,0.316227766
38675,376,Humans Killed Nearly 3 Million Whales in the 20th Century: International whaling bans have been in effect sinc... http://t.co/7Uv2VIgnZa,Sun Mar 15 21:06:54 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whales,1,0.316227766
38676,342,Struggle to rein in Japan's plans for a new 'scientific' whaling program http://t.co/aQpEVJNhos,Fri Mar 13 17:43:57 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,6,0,0,0,0,0,0,,1,5,,,
38676,342,Struggle to rein in Japan's plans for a new 'scientific' whaling program http://t.co/aQpEVJNhos,Fri Mar 13 17:43:57 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan's,3,0.6882472016
38676,342,Struggle to rein in Japan's plans for a new 'scientific' whaling program http://t.co/aQpEVJNhos,Fri Mar 13 17:43:57 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,1,0.2294157339
38676,342,Struggle to rein in Japan's plans for a new 'scientific' whaling program http://t.co/aQpEVJNhos,Fri Mar 13 17:43:57 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling program,2,0.4588314677
38676,342,Struggle to rein in Japan's plans for a new 'scientific' whaling program http://t.co/aQpEVJNhos,Fri Mar 13 17:43:57 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Struggle to rein in Japan's plans,1,0.2294157339
38676,342,Struggle to rein in Japan's plans for a new 'scientific' whaling program http://t.co/aQpEVJNhos,Fri Mar 13 17:43:57 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Struggle to rein in Japan's plans for a new 'scientific' whaling program,2,0.4588314677
38677,374,We all are EARTH CREATURES! If you eat other's meat YOU ARE A MURDERING SCUM CANNIBAL! END WHALING! #Tweet4Taiji #thecove #seashepherd,Fri Mar 13 00:39:17 +0000 2015,whaling,,0,0,0.89,0,0,0,0,0,0.45,0.89,,0,0,4,0,0,0,0,0,2,,1,3,,,
38677,374,We all are EARTH CREATURES! If you eat other's meat YOU ARE A MURDERING SCUM CANNIBAL! END WHALING! #Tweet4Taiji #thecove #seashepherd,Fri Mar 13 00:39:17 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,WHALING!,2,0.8164965809
38677,374,We all are EARTH CREATURES! If you eat other's meat YOU ARE A MURDERING SCUM CANNIBAL! END WHALING! #Tweet4Taiji #thecove #seashepherd,Fri Mar 13 00:39:17 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,If you eat other's meat YOU ARE A MURDERING SCUM CANNIBAL! END WHALING!,1,0.4082482905
38677,374,We all are EARTH CREATURES! If you eat other's meat YOU ARE A MURDERING SCUM CANNIBAL! END WHALING! #Tweet4Taiji #thecove #seashepherd,Fri Mar 13 00:39:17 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,END WHALING!,1,0.4082482905
38678,366,#WhalingIsBullshit World’s whaling slaughter tallied #Whales #Oceans http://t.co/7jeBppPwHL,Thu Mar 12 09:01:16 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,6,0,0,0,0,0,0,,1,5,,,
38678,366,#WhalingIsBullshit World’s whaling slaughter tallied #Whales #Oceans http://t.co/7jeBppPwHL,Thu Mar 12 09:01:16 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling slaughter,2,0.4850712501
38678,366,#WhalingIsBullshit World’s whaling slaughter tallied #Whales #Oceans http://t.co/7jeBppPwHL,Thu Mar 12 09:01:16 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,2,0.4850712501
38678,366,#WhalingIsBullshit World’s whaling slaughter tallied #Whales #Oceans http://t.co/7jeBppPwHL,Thu Mar 12 09:01:16 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#WhalingIsBullshit World’s whaling slaughter tallied #Whales #Oceans,1,0.242535625
38678,366,#WhalingIsBullshit World’s whaling slaughter tallied #Whales #Oceans http://t.co/7jeBppPwHL,Thu Mar 12 09:01:16 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#Whales,2,0.4850712501
38678,366,#WhalingIsBullshit World’s whaling slaughter tallied #Whales #Oceans http://t.co/7jeBppPwHL,Thu Mar 12 09:01:16 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#WhalingIsBullshit,2,0.4850712501
38680,390,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/DSQXdoSQ5M #BloodEclipse,Sun Mar 15 17:17:00 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,5,0,0,0,0,0,0,,1,3,,,
38680,390,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/DSQXdoSQ5M #BloodEclipse,Sun Mar 15 17:17:00 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#BloodEclipse,1,0.2357022604
38680,390,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/DSQXdoSQ5M #BloodEclipse,Sun Mar 15 17:17:00 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,4,0.9428090416
38680,390,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/DSQXdoSQ5M #BloodEclipse,Sun Mar 15 17:17:00 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Pro Whaling,1,0.2357022604
38681,389,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/AgE1AVI9x5 #BloodEclipse,Sat Mar 14 23:36:26 +0000 2015,whaling,,0,0,0.2,0,0,0,0,0,0.98,0.98,,0,0,1,0,0,0,0,0,5,,1,1,,,
38681,389,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now! http://t.co/AgE1AVI9x5 #BloodEclipse,Sat Mar 14 23:36:26 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Denmark is Pro Whaling as they support Faroe’s Grindadrap,1,1
38682,388,Japan MUST stop whaling &amp; dolphin hunting. Japan MUST increase Australian pork imports. We at #Tweet4Taiji will not stop until this happens.,Wed Mar 18 13:10:33 +0000 2015,whaling,,0,0,1,0,0,0,0,0,0,1,,0,0,5,0,0,0,0,0,0,,1,6,,,
38682,388,Japan MUST stop whaling &amp; dolphin hunting. Japan MUST increase Australian pork imports. We at #Tweet4Taiji will not stop until this happens.,Wed Mar 18 13:10:33 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan MUST stop whaling &amp; dolphin hunting_dot_,2,0.5163977795
38682,388,Japan MUST stop whaling &amp; dolphin hunting. Japan MUST increase Australian pork imports. We at #Tweet4Taiji will not stop until this happens.,Wed Mar 18 13:10:33 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,dolphin hunting_dot_,2,0.5163977795
38682,388,Japan MUST stop whaling &amp; dolphin hunting. Japan MUST increase Australian pork imports. We at #Tweet4Taiji will not stop until this happens.,Wed Mar 18 13:10:33 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,2,0.5163977795
38682,388,Japan MUST stop whaling &amp; dolphin hunting. Japan MUST increase Australian pork imports. We at #Tweet4Taiji will not stop until this happens.,Wed Mar 18 13:10:33 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan MUST stop whaling,1,0.2581988897
38682,388,Japan MUST stop whaling &amp; dolphin hunting. Japan MUST increase Australian pork imports. We at #Tweet4Taiji will not stop until this happens.,Wed Mar 18 13:10:33 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,dolphin,1,0.2581988897
38682,388,Japan MUST stop whaling &amp; dolphin hunting. Japan MUST increase Australian pork imports. We at #Tweet4Taiji will not stop until this happens.,Wed Mar 18 13:10:33 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Japan,1,0.2581988897
38683,387,Recipe - Alaska Whale Stew - http://t.co/NtHytkNGNV #Tweet4Taiji #thecove #whaling,Tue Mar 10 20:09:57 +0000 2015,whaling,,0,0,0.24,0,0,0,0,0,0.97,0.97,,0,0,1,0,0,0,0,0,4,,1,1,,,
38683,387,Recipe - Alaska Whale Stew - http://t.co/NtHytkNGNV #Tweet4Taiji #thecove #whaling,Tue Mar 10 20:09:57 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Alaska Whale Stew,1,1
38685,393,".@BBCNews Mar 20th. Total Solar Eclipse. Faroes. If people aware of Faroe whaling, would they visit? #BloodEclipse",Sat Mar 14 21:33:07 +0000 2015,whaling,,0,0,0.45,0,0,0,0,0,0.89,0.89,,0,0,2,0,0,0,0,0,4,,1,2,,,
38685,393,".@BBCNews Mar 20th. Total Solar Eclipse. Faroes. If people aware of Faroe whaling, would they visit? #BloodEclipse",Sat Mar 14 21:33:07 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"whaling,",1,0.7071067812
38685,393,".@BBCNews Mar 20th. Total Solar Eclipse. Faroes. If people aware of Faroe whaling, would they visit? #BloodEclipse",Sat Mar 14 21:33:07 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"If people aware of Faroe whaling, would they visit?",1,0.7071067812
38686,392,".@BBCNews Mar 20th. Total Solar Eclipse. Faroes. If people aware of Faroe whaling, would they visit? #BloodEclipse",Sat Mar 14 17:55:56 +0000 2015,whaling,,0,0,0.45,0,0,0,0,0,0.89,0.89,,0,0,2,0,0,0,0,0,4,,1,2,,,
38686,392,".@BBCNews Mar 20th. Total Solar Eclipse. Faroes. If people aware of Faroe whaling, would they visit? #BloodEclipse",Sat Mar 14 17:55:56 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"whaling,",1,0.7071067812
38686,392,".@BBCNews Mar 20th. Total Solar Eclipse. Faroes. If people aware of Faroe whaling, would they visit? #BloodEclipse",Sat Mar 14 17:55:56 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,"If people aware of Faroe whaling, would they visit?",1,0.7071067812
38687,391,@AnnaMae7784 @vroserussell me too. I'm telling you.... Audible whaling.,Mon Mar 16 00:52:06 +0000 2015,whaling,,0,0,0.89,0,0,0,0,0,0.45,0.89,,0,0,4,0,0,0,0,0,2,,1,3,,,
38687,391,@AnnaMae7784 @vroserussell me too. I'm telling you.... Audible whaling.,Mon Mar 16 00:52:06 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,I'm telling you_dot__dot__dot__dot_ Audible whaling_dot_,1,0.4082482905
38687,391,@AnnaMae7784 @vroserussell me too. I'm telling you.... Audible whaling.,Mon Mar 16 00:52:06 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Audible whaling_dot_,1,0.4082482905
38687,391,@AnnaMae7784 @vroserussell me too. I'm telling you.... Audible whaling.,Mon Mar 16 00:52:06 +0000 2015,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,whaling_dot_,2,0.8164965809
